trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
1_ETE_0_4,10:19:22,10:19:22,113,17,6467
1_ETE_0_4,10:20:00,10:20:00,125,18,6679
1_ETE_0_4,10:22:33,10:22:33,69,19,7528
1_ETE_1_4,10:00:00,10:00:00,69,1,0
1_ETE_1_4,10:02:33,10:02:33,125,2,849
1_ETE_1_4,10:03:11,10:03:11,113,3,1061
1_ETE_1_4,10:03:59,10:03:59,133,4,1330
1_ETE_1_4,10:07:48,10:07:48,114,5,2602
1_ETE_1_4,10:07:57,10:07:57,102,6,2654
1_ETE_1_4,10:09:41,10:09:41,42,7,3229
1_ETE_1_4,10:10:49,10:10:49,143,8,3606
1_ETE_1_4,10:11:30,10:11:30,132,9,3836
1_ETE_1_4,10:15:50,10:15:50,99,10,5280
1_ETE_1_4,10:16:47,10:16:47,6,11,5595
1_ETE_1_4,10:17:31,10:17:31,144,12,5841
1_ETE_1_4,10:18:04,10:18:04,123,13,6023
1_ETE_1_4,10:18:46,10:18:46,119,14,6259
1_ETE_1_4,10:19:30,10:19:30,98,15,6506
1_ETE_1_4,10:19:37,10:19:37,83,16,6543
1_ETE_1_4,10:20:21,10:20:21,19,17,6787
1_ETE_1_4,10:21:38,10:21:38,22,18,7216
1_ETE_1_4,10:22:34,10:22:34,79,19,7528
1_ETE_0_5,11:00:00,11:00:00,79,1,0
1_ETE_0_5,11:00:56,11:00:56,22,2,312
1_ETE_0_5,11:02:13,11:02:13,19,3,741
1_ETE_0_5,11:02:57,11:02:57,83,4,986
1_ETE_0_5,11:03:03,11:03:03,98,5,1022
1_ETE_0_5,11:03:47,11:03:47,119,6,1269
1_ETE_0_5,11:04:29,11:04:29,123,7,1505
1_ETE_0_5,11:05:02,11:05:02,144,8,1687
1_ETE_0_5,11:05:46,11:05:46,6,9,1933
1_ETE_0_5,11:06:43,11:06:43,99,10,2248
1_ETE_0_5,11:11:03,11:11:03,132,11,3692
1_ETE_0_5,11:11:44,11:11:44,143,12,3922
1_ETE_0_5,11:12:52,11:12:52,42,13,4299
1_ETE_0_5,11:14:36,11:14:36,102,14,4874
1_ETE_0_5,11:14:45,11:14:45,114,15,4926
1_ETE_0_5,11:18:34,11:18:34,133,16,6198
1_ETE_0_5,11:19:22,11:19:22,113,17,6467
1_ETE_0_5,11:20:00,11:20:00,125,18,6679
1_ETE_0_5,11:22:33,11:22:33,69,19,7528
1_ETE_1_5,11:00:00,11:00:00,69,1,0
1_ETE_1_5,11:02:33,11:02:33,125,2,849
1_ETE_1_5,11:03:11,11:03:11,113,3,1061
1_ETE_1_5,11:03:59,11:03:59,133,4,1330
1_ETE_1_5,11:07:48,11:07:48,114,5,2602
1_ETE_1_5,11:07:57,11:07:57,102,6,2654
1_ETE_1_5,11:09:41,11:09:41,42,7,3229
1_ETE_1_5,11:10:49,11:10:49,143,8,3606
1_ETE_1_5,11:11:30,11:11:30,132,9,3836
1_ETE_1_5,11:15:50,11:15:50,99,10,5280
1_ETE_1_5,11:16:47,11:16:47,6,11,5595
1_ETE_1_5,11:17:31,11:17:31,144,12,5841
1_ETE_1_5,11:18:04,11:18:04,123,13,6023
1_ETE_1_5,11:18:46,11:18:46,119,14,6259
1_ETE_1_5,11:19:30,11:19:30,98,15,6506
1_ETE_1_5,11:19:37,11:19:37,83,16,6543
1_ETE_1_5,11:20:21,11:20:21,19,17,6787
1_ETE_1_5,11:21:38,11:21:38,22,18,7216
1_ETE_1_5,11:22:34,11:22:34,79,19,7528
1_ETE_0_6,12:00:00,12:00:00,79,1,0
1_ETE_0_6,12:00:56,12:00:56,22,2,312
1_ETE_0_6,12:02:13,12:02:13,19,3,741
1_ETE_0_6,12:02:57,12:02:57,83,4,986
1_ETE_0_6,12:03:03,12:03:03,98,5,1022
1_ETE_0_6,12:03:47,12:03:47,119,6,1269
1_ETE_0_6,12:04:29,12:04:29,123,7,1505
1_ETE_0_6,12:05:02,12:05:02,144,8,1687
1_ETE_0_6,12:05:46,12:05:46,6,9,1933
1_ETE_0_6,12:06:43,12:06:43,99,10,2248
1_ETE_0_6,12:11:03,12:11:03,132,11,3692
1_ETE_0_6,12:11:44,12:11:44,143,12,3922
1_ETE_0_6,12:12:52,12:12:52,42,13,4299
1_ETE_0_6,12:14:36,12:14:36,102,14,4874
1_ETE_0_6,12:14:45,12:14:45,114,15,4926
1_ETE_0_6,12:18:34,12:18:34,133,16,6198
1_ETE_0_6,12:19:22,12:19:22,113,17,6467
1_ETE_0_6,12:20:00,12:20:00,125,18,6679
1_ETE_0_6,12:22:33,12:22:33,69,19,7528
1_ETE_1_6,12:00:00,12:00:00,69,1,0
1_ETE_1_6,12:02:33,12:02:33,125,2,849
1_ETE_1_6,12:03:11,12:03:11,113,3,1061
1_ETE_1_6,12:03:59,12:03:59,133,4,1330
1_ETE_1_6,12:07:48,12:07:48,114,5,2602
1_ETE_1_6,12:07:57,12:07:57,102,6,2654
1_ETE_1_6,12:09:41,12:09:41,42,7,3229
1_ETE_1_6,12:10:49,12:10:49,143,8,3606
1_ETE_1_6,12:11:30,12:11:30,132,9,3836
1_ETE_1_6,12:15:50,12:15:50,99,10,5280
1_ETE_1_6,12:16:47,12:16:47,6,11,5595
1_ETE_1_6,12:17:31,12:17:31,144,12,5841
1_ETE_1_6,12:18:04,12:18:04,123,13,6023
1_ETE_1_6,12:18:46,12:18:46,119,14,6259
1_ETE_1_6,12:19:30,12:19:30,98,15,6506
1_ETE_1_6,12:19:37,12:19:37,83,16,6543
1_ETE_1_6,12:20:21,12:20:21,19,17,6787
1_ETE_1_6,12:21:38,12:21:38,22,18,7216
1_ETE_1_6,12:22:34,12:22:34,79,19,7528
1_ETE_0_7,13:00:00,13:00:00,79,1,0
1_ETE_0_7,13:00:56,13:00:56,22,2,312
1_ETE_0_7,13:02:13,13:02:13,19,3,741
1_ETE_0_7,13:02:57,13:02:57,83,4,986
1_ETE_0_7,13:03:03,13:03:03,98,5,1022
1_ETE_0_7,13:03:47,13:03:47,119,6,1269
1_ETE_0_7,13:04:29,13:04:29,123,7,1505
1_ETE_0_7,13:05:02,13:05:02,144,8,1687
1_ETE_0_7,13:05:46,13:05:46,6,9,1933
1_ETE_0_7,13:06:43,13:06:43,99,10,2248
1_ETE_0_7,13:11:03,13:11:03,132,11,3692
1_ETE_0_7,13:11:44,13:11:44,143,12,3922
1_ETE_0_7,13:12:52,13:12:52,42,13,4299
1_ETE_0_7,13:14:36,13:14:36,102,14,4874
1_ETE_0_7,13:14:45,13:14:45,114,15,4926
1_ETE_0_7,13:18:34,13:18:34,133,16,6198
1_ETE_0_7,13:19:22,13:19:22,113,17,6467
1_ETE_0_7,13:20:00,13:20:00,125,18,6679
1_ETE_0_7,13:22:33,13:22:33,69,19,7528
1_ETE_1_7,13:00:00,13:00:00,69,1,0
1_ETE_1_7,13:02:33,13:02:33,125,2,849
1_ETE_1_7,13:03:11,13:03:11,113,3,1061
1_ETE_1_7,13:03:59,13:03:59,133,4,1330
1_ETE_1_7,13:07:48,13:07:48,114,5,2602
1_ETE_1_7,13:07:57,13:07:57,102,6,2654
1_ETE_1_7,13:09:41,13:09:41,42,7,3229
1_ETE_1_7,13:10:49,13:10:49,143,8,3606
1_ETE_1_7,13:11:30,13:11:30,132,9,3836
1_ETE_1_7,13:15:50,13:15:50,99,10,5280
1_ETE_1_7,13:16:47,13:16:47,6,11,5595
1_ETE_1_7,13:17:31,13:17:31,144,12,5841
1_ETE_1_7,13:18:04,13:18:04,123,13,6023
1_ETE_1_7,13:18:46,13:18:46,119,14,6259
1_ETE_1_7,13:19:30,13:19:30,98,15,6506
1_ETE_1_7,13:19:37,13:19:37,83,16,6543
1_ETE_1_7,13:20:21,13:20:21,19,17,6787
1_ETE_1_7,13:21:38,13:21:38,22,18,7216
1_ETE_1_7,13:22:34,13:22:34,79,19,7528
1_ETE_0_8,14:00:00,14:00:00,79,1,0
1_ETE_0_8,14:00:56,14:00:56,22,2,312
1_ETE_0_8,14:02:13,14:02:13,19,3,741
1_ETE_0_8,14:02:57,14:02:57,83,4,986
1_ETE_0_8,14:03:03,14:03:03,98,5,1022
1_ETE_0_8,14:03:47,14:03:47,119,6,1269
1_ETE_0_8,14:04:29,14:04:29,123,7,1505
1_ETE_0_8,14:05:02,14:05:02,144,8,1687
1_ETE_0_8,14:05:46,14:05:46,6,9,1933
1_ETE_0_8,14:06:43,14:06:43,99,10,2248
1_ETE_0_8,14:11:03,14:11:03,132,11,3692
1_ETE_0_8,14:11:44,14:11:44,143,12,3922
1_ETE_0_8,14:12:52,14:12:52,42,13,4299
1_ETE_0_8,14:14:36,14:14:36,102,14,4874
1_ETE_0_8,14:14:45,14:14:45,114,15,4926
1_ETE_0_8,14:18:34,14:18:34,133,16,6198
1_ETE_0_8,14:19:22,14:19:22,113,17,6467
1_ETE_0_8,14:20:00,14:20:00,125,18,6679
1_ETE_0_8,14:22:33,14:22:33,69,19,7528
1_ETE_1_8,14:00:00,14:00:00,69,1,0
1_ETE_1_8,14:02:33,14:02:33,125,2,849
1_ETE_1_8,14:03:11,14:03:11,113,3,1061
1_ETE_1_8,14:03:59,14:03:59,133,4,1330
1_ETE_1_8,14:07:48,14:07:48,114,5,2602
1_ETE_1_8,14:07:57,14:07:57,102,6,2654
1_ETE_1_8,14:09:41,14:09:41,42,7,3229
1_ETE_1_8,14:10:49,14:10:49,143,8,3606
1_ETE_1_8,14:11:30,14:11:30,132,9,3836
1_ETE_1_8,14:15:50,14:15:50,99,10,5280
1_ETE_1_8,14:16:47,14:16:47,6,11,5595
1_ETE_1_8,14:17:31,14:17:31,144,12,5841
1_ETE_1_8,14:18:04,14:18:04,123,13,6023
1_ETE_1_8,14:18:46,14:18:46,119,14,6259
1_ETE_1_8,14:19:30,14:19:30,98,15,6506
1_ETE_1_8,14:19:37,14:19:37,83,16,6543
1_ETE_1_8,14:20:21,14:20:21,19,17,6787
1_ETE_1_8,14:21:38,14:21:38,22,18,7216
1_ETE_1_8,14:22:34,14:22:34,79,19,7528
1_ETE_0_9,15:00:00,15:00:00,79,1,0
1_ETE_0_9,15:00:56,15:00:56,22,2,312
1_ETE_0_9,15:02:13,15:02:13,19,3,741
1_ETE_0_9,15:02:57,15:02:57,83,4,986
1_ETE_0_9,15:03:03,15:03:03,98,5,1022
1_ETE_0_9,15:03:47,15:03:47,119,6,1269
1_ETE_0_9,15:04:29,15:04:29,123,7,1505
1_ETE_0_9,15:05:02,15:05:02,144,8,1687
1_ETE_0_9,15:05:46,15:05:46,6,9,1933
1_ETE_0_9,15:06:43,15:06:43,99,10,2248
1_ETE_0_9,15:11:03,15:11:03,132,11,3692
1_ETE_0_9,15:11:44,15:11:44,143,12,3922
1_ETE_0_9,15:12:52,15:12:52,42,13,4299
1_ETE_0_9,15:14:36,15:14:36,102,14,4874
1_ETE_0_9,15:14:45,15:14:45,114,15,4926
1_ETE_0_9,15:18:34,15:18:34,133,16,6198
1_ETE_0_9,15:19:22,15:19:22,113,17,6467
1_ETE_0_9,15:20:00,15:20:00,125,18,6679
1_ETE_0_9,15:22:33,15:22:33,69,19,7528
1_ETE_1_9,15:00:00,15:00:00,69,1,0
1_ETE_1_9,15:02:33,15:02:33,125,2,849
1_ETE_1_9,15:03:11,15:03:11,113,3,1061
1_ETE_1_9,15:03:59,15:03:59,133,4,1330
1_ETE_1_9,15:07:48,15:07:48,114,5,2602
1_ETE_1_9,15:07:57,15:07:57,102,6,2654
1_ETE_1_9,15:09:41,15:09:41,42,7,3229
1_ETE_1_9,15:10:49,15:10:49,143,8,3606
1_ETE_1_9,15:11:30,15:11:30,132,9,3836
1_ETE_1_9,15:15:50,15:15:50,99,10,5280
1_ETE_1_9,15:16:47,15:16:47,6,11,5595
1_ETE_1_9,15:17:31,15:17:31,144,12,5841
1_ETE_1_9,15:18:04,15:18:04,123,13,6023
1_ETE_1_9,15:18:46,15:18:46,119,14,6259
1_ETE_1_9,15:19:30,15:19:30,98,15,6506
1_ETE_1_9,15:19:37,15:19:37,83,16,6543
1_ETE_1_9,15:20:21,15:20:21,19,17,6787
1_ETE_1_9,15:21:38,15:21:38,22,18,7216
1_ETE_1_9,15:22:34,15:22:34,79,19,7528
1_ETE_0_10,16:00:00,16:00:00,79,1,0
1_ETE_0_10,16:00:56,16:00:56,22,2,312
1_ETE_0_10,16:02:13,16:02:13,19,3,741
1_ETE_0_10,16:02:57,16:02:57,83,4,986
1_ETE_0_10,16:03:03,16:03:03,98,5,1022
1_ETE_0_10,16:03:47,16:03:47,119,6,1269
1_ETE_0_10,16:04:29,16:04:29,123,7,1505
1_ETE_0_10,16:05:02,16:05:02,144,8,1687
1_ETE_0_10,16:05:46,16:05:46,6,9,1933
1_ETE_0_10,16:06:43,16:06:43,99,10,2248
1_ETE_0_10,16:11:03,16:11:03,132,11,3692
1_ETE_0_10,16:11:44,16:11:44,143,12,3922
1_ETE_0_10,16:12:52,16:12:52,42,13,4299
1_ETE_0_10,16:14:36,16:14:36,102,14,4874
1_ETE_0_10,16:14:45,16:14:45,114,15,4926
1_ETE_0_10,16:18:34,16:18:34,133,16,6198
1_ETE_0_10,16:19:22,16:19:22,113,17,6467
1_ETE_0_10,16:20:00,16:20:00,125,18,6679
1_ETE_0_10,16:22:33,16:22:33,69,19,7528
1_ETE_1_10,16:00:00,16:00:00,69,1,0
1_ETE_1_10,16:02:33,16:02:33,125,2,849
1_ETE_1_10,16:03:11,16:03:11,113,3,1061
1_ETE_1_10,16:03:59,16:03:59,133,4,1330
1_ETE_1_10,16:07:48,16:07:48,114,5,2602
1_ETE_1_10,16:07:57,16:07:57,102,6,2654
1_ETE_1_10,16:09:41,16:09:41,42,7,3229
1_ETE_1_10,16:10:49,16:10:49,143,8,3606
1_ETE_1_10,16:11:30,16:11:30,132,9,3836
1_ETE_1_10,16:15:50,16:15:50,99,10,5280
1_ETE_1_10,16:16:47,16:16:47,6,11,5595
1_ETE_1_10,16:17:31,16:17:31,144,12,5841
1_ETE_1_10,16:18:04,16:18:04,123,13,6023
1_ETE_1_10,16:18:46,16:18:46,119,14,6259
1_ETE_1_10,16:19:30,16:19:30,98,15,6506
1_ETE_1_10,16:19:37,16:19:37,83,16,6543
1_ETE_1_10,16:20:21,16:20:21,19,17,6787
1_ETE_1_10,16:21:38,16:21:38,22,18,7216
1_ETE_1_10,16:22:34,16:22:34,79,19,7528
1_ETE_0_11,17:00:00,17:00:00,79,1,0
1_ETE_0_11,17:00:56,17:00:56,22,2,312
1_ETE_0_11,17:02:13,17:02:13,19,3,741
1_ETE_0_11,17:02:57,17:02:57,83,4,986
1_ETE_0_11,17:03:03,17:03:03,98,5,1022
1_ETE_0_11,17:03:47,17:03:47,119,6,1269
1_ETE_0_11,17:04:29,17:04:29,123,7,1505
1_ETE_0_11,17:05:02,17:05:02,144,8,1687
1_ETE_0_11,17:05:46,17:05:46,6,9,1933
1_ETE_0_11,17:06:43,17:06:43,99,10,2248
1_ETE_0_11,17:11:03,17:11:03,132,11,3692
1_ETE_0_11,17:11:44,17:11:44,143,12,3922
1_ETE_0_11,17:12:52,17:12:52,42,13,4299
1_ETE_0_11,17:14:35,17:14:35,102,14,4874
1_ETE_0_11,17:14:44,17:14:44,114,15,4926
1_ETE_0_11,17:18:33,17:18:33,133,16,6198
1_ETE_0_11,17:19:21,17:19:21,113,17,6467
1_ETE_0_11,17:19:59,17:19:59,125,18,6679
1_ETE_0_11,17:22:32,17:22:32,69,19,7528
1_ETE_1_11,17:00:00,17:00:00,69,1,0
1_ETE_1_11,17:02:33,17:02:33,125,2,849
